Customer_ID,customer_name,customer_email,customer_phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Feedback,Ratings,order_id,product_id
62301,Travis Jones,Meghan23@gmail.com,9315107000.0,69264 Combs Ports,Portsmouth,England,21819,UK,50,Female,Low,Regular,Good,3.0,3421899,33677
62303,Timothy Herring,David39@gmail.com,2828999400.0,92888 Sanchez Brook,Frankfurt,Berlin,92328,Germany,22,Male,Medium,Regular,Excellent,5.0,2390159,71715
62304,Erin Rivas,Amy36@gmail.com,6867690000.0,02397 Peterson Crossroad,Edinburgh,England,64026,UK,46,Female,Low,New,Average,2.0,5802178,48589
62314,Megan Morrison,Kevin46@gmail.com,6766443000.0,0474 Zachary Mall,Melbourne,New South Wales,42356,Australia,20,Female,Medium,New,Good,4.0,6651107,84756
62318,Dr. Michael Rodgers,Anna17@gmail.com,9556059000.0,04943 Gary Drive Suite 828,Hobart,New South Wales,66123,Australia,26,Male,Low,Regular,Good,3.0,1496878,31425
62335,Robert Murray,Heather19@gmail.com,6282714600.0,888 Ford Hills,San Francisco,Maine,59208,USA,26,Male,High,Regular,Excellent,4.0,2614925,33043
62339,Paul Mcdaniel,Natalie94@gmail.com,6719745500.0,73394 Ronnie Shores Apt. 183,Mackay,New South Wales,87329,Australia,26,Female,Low,Regular,Average,2.0,1364593,18771
62345,Krystal Kirby,Susan35@gmail.com,3510784300.0,8145 Kim Stravenue Apt. 240,Plymouth,England,16822,UK,65,Female,Low,Premium,Average,2.0,1981474,48856
62353,Alexandra Powers,Suzanne19@gmail.com,3158176500.0,15732 Ortiz Crossing,San Antonio,Oregon,97329,USA,26,Female,High,New,Good,4.0,9255072,50246
62369,Regina Carlson,Caroline6@gmail.com,9856914000.0,578 Joshua Locks,Bremen,Berlin,6666,Germany,46,Female,Medium,Regular,Excellent,4.0,3601542,65283
62373,Robert Mcdowell,Susan26@gmail.com,9732593000.0,6154 Jacqueline Locks Apt. 236,Jacksonville,Missouri,64190,USA,26,Male,Low,Regular,Good,3.0,6576008,61323
62391,Zachary Ruiz,Bill11@gmail.com,4916115000.0,40117 Chad Rapids Apt. 582,Boston,Georgia,44325,USA,23,Female,High,Regular,Good,3.0,2891582,60412
62407,Dana Knapp,Bradley32@gmail.com,7294531600.0,608 Clark Summit Suite 129,Boston,Georgia,7737,USA,23,Male,High,Regular,Bad,1.0,6697982,49592
62412,Judy Parsons,Michael50@gmail.com,1510312800.0,466 Hendricks Islands Suite 516,Bonn,Berlin,99583,Germany,46,Female,Medium,Regular,Excellent,4.0,4421305,70167
62415,Grace Bowen,Chelsea97@gmail.com,6134691000.0,9329 Christopher Isle,Bremen,Berlin,70119,Germany,20,Male,Low,Regular,Bad,1.0,2964342,49802
62435,Abigail Fisher,Haley100@gmail.com,4184843500.0,45211 George Knoll,Kelowna,Ontario,8527,Canada,26,Male,Low,Regular,Good,4.0,1530873,68941
62440,Christopher Howell,Michelle7@gmail.com,1200234200.0,17559 Benjamin Stream Suite 336,Hull,England,27770,UK,24,Male,Low,Regular,Excellent,4.0,4217544,79332
62446,David Page,Virginia77@gmail.com,4835790300.0,255 Swanson Club Apt. 721,Dresden,Berlin,24829,Germany,42,Male,High,Premium,Excellent,5.0,7526295,82903
62449,Andrew Williams,James63@gmail.com,2318364700.0,38767 Justin Fall,Bielefeld,Berlin,47981,Germany,36,Male,Medium,Regular,Excellent,4.0,6696640,12475
62452,Laurie Fleming,Amy74@gmail.com,9096417000.0,8767 Rhodes Club Suite 520,Chicago,Connecticut,85485,USA,34,Male,Medium,Premium,Average,2.0,6232065,47239
62464,Michelle Arnold,Thomas12@gmail.com,7897545700.0,023 Elizabeth Ferry Apt. 887,Leicester,England,78945,UK,45,Male,Medium,Regular,Excellent,5.0,3591676,51166
62468,Anna Love,David20@gmail.com,2260716300.0,0751 Larry Extensions,London,Ontario,76260,Canada,28,Female,Low,New,Average,2.0,4508778,82040
62473,Teresa Ali,Teresa83@gmail.com,4840971000.0,677 Albert Crest Suite 828,Ottawa,Ontario,32174,Canada,21,Female,Medium,New,Bad,1.0,3558503,64931
62479,Holly Guerrero,Jennifer51@gmail.com,1792729700.0,359 Vazquez Curve,San Francisco,Maine,11695,USA,26,Male,High,Regular,Bad,1.0,1885029,29383
62480,Donald Houston,Sandra36@gmail.com,5720733000.0,1490 Travis Hollow,Plymouth,England,72541,UK,24,Female,Low,Regular,Average,2.0,8859806,40270
62490,Anna Alvarez,Grant89@gmail.com,5158251500.0,9130 Ellison Road,Cologne,Berlin,77630,Germany,20,Female,Medium,New,Good,4.0,3949766,46583
62493,Mark Wyatt DVM,Steven81@gmail.com,1275626100.0,27130 Hood Pass,Adelaide,New South Wales,45467,Australia,20,Female,Low,New,Good,4.0,2815862,31337
62495,Bianca Hamilton MD,Catherine81@gmail.com,9808286000.0,4997 Sherri Skyway,Arlington,Mississippi,39301,USA,69,Female,Medium,Regular,Good,4.0,5503156,29275
62501,Amy Fleming,Jacob13@gmail.com,9780244000.0,30056 Allison Court Suite 048,Hamburg,Berlin,76215,Germany,20,Male,Low,New,Bad,1.0,6214644,70017
62508,William Smith,Kevin84@gmail.com,4570148400.0,154 Barry Knoll Apt. 305,Chicago,Connecticut,2159,USA,34,Male,Low,Premium,Good,4.0,2964752,34090
62514,Rebecca Howard,Brian19@gmail.com,2725679000.0,0813 Castillo Drive,Hamilton,Ontario,73639,Canada,59,Female,Medium,Premium,Average,2.0,7945608,62447
62520,Jennifer Howard,Gabriel28@gmail.com,4493900300.0,0484 Ruiz Islands Apt. 064,Montreal,Ontario,95558,Canada,30,Male,Low,Premium,Bad,1.0,6589151,11411
62521,Melissa Lopez,Adam13@gmail.com,8922442000.0,35350 Allison Throughway Suite 981,Duisburg,Berlin,10282,Germany,37,Male,Low,Premium,Good,3.0,9298472,72349
62523,Deborah Ibarra,Timothy87@gmail.com,2232796700.0,1576 Benjamin Hills Apt. 310,Philadelphia,Vermont,5361,USA,46,Male,Low,Regular,Excellent,5.0,7478730,81598
62532,Aaron Wang,Jose48@gmail.com,9703682000.0,78978 Knight Alley Suite 664,Chicago,Connecticut,27356,USA,34,Male,Medium,Premium,Good,3.0,1711325,52673
62540,Lisa Mann,Anthony22@gmail.com,7957461500.0,2183 Singh Causeway,Wuppertal,Berlin,27296,Germany,20,Male,Low,New,Excellent,5.0,4110263,40277
62543,Robert Green,Sharon94@gmail.com,4710236000.0,7225 Matthew Knoll,Frankfurt,Berlin,6299,Germany,22,Female,Medium,Regular,Good,3.0,6950118,58989
62549,Gregory Lawrence,Donna94@gmail.com,3043396600.0,0446 Erin Vista,Portsmouth,England,92948,UK,37,Male,Medium,Regular,Bad,1.0,2121363,72199
62551,Michael Johnson,Christopher86@gmail.com,8842699000.0,696 Victor Villages Apt. 588,Portsmouth,England,30711,UK,38,Female,High,Regular,Bad,1.0,3143366,52053
62557,Christine Cole,David32@gmail.com,3939719200.0,7990 Wagner Manors Apt. 154,Munich,Berlin,33513,Germany,46,Male,High,New,Excellent,5.0,1542541,44860
62560,Anthony Martin,Catherine60@gmail.com,9192004000.0,8501 Elliott Islands Apt. 211,Frankfurt,Berlin,63369,Germany,22,Male,Medium,Regular,Good,4.0,6705009,86761
62563,Brandon Miles,Elizabeth21@gmail.com,4719240000.0,9582 Bowman River,Münster,Berlin,56356,Germany,46,Male,Low,Premium,Excellent,5.0,4759392,80078
62568,Amy James,Tammy65@gmail.com,9290729000.0,302 Marissa Centers,Chicago,Connecticut,19904,USA,21,Male,Low,Premium,Average,2.0,8093640,21560
62569,Darius Jones,Autumn37@gmail.com,7101411000.0,337 Carol Camp,Fort Worth,New Mexico,19492,USA,19,Male,Medium,New,Bad,1.0,9665419,62525
62578,Crystal Floyd,Amanda11@gmail.com,6226461000.0,0036 Sarah Fort Suite 207,Windsor,Ontario,10925,Canada,37,Male,Medium,Regular,Bad,1.0,6241313,77994
62592,Brandon Lowery,Meredith66@gmail.com,4540534300.0,5494 Townsend Greens,Chicago,Connecticut,28153,USA,34,Male,Medium,Regular,Good,4.0,5491976,80053
62600,Brett Reed,Monique86@gmail.com,5859000300.0,9065 Nicholson Mills Suite 279,Chicago,Connecticut,80482,USA,20,Female,High,Premium,Good,4.0,4607947,81626
62607,Ashley Hall MD,Joshua17@gmail.com,6287774700.0,398 Annette Corner Apt. 183,Edmonton,Ontario,43901,Canada,46,Female,Medium,Regular,Excellent,4.0,7887070,75898
62618,Tracy Shelton,Alexander5@gmail.com,7283009000.0,413 Singh Rapids,San Francisco,Maine,73795,USA,26,Female,High,Regular,Average,2.0,1624475,44064
62635,Marissa Gonzales,Bridget18@gmail.com,8706122000.0,26834 Taylor Hill,Newcastle upon Tyne,England,52174,UK,22,Female,Low,Regular,Bad,1.0,9159695,41421
62649,Heather Smith,Melissa70@gmail.com,4939686400.0,55066 Burns Unions,Calgary,Ontario,69053,Canada,20,Male,Medium,New,Excellent,4.0,5984003,22961
62652,Zachary Nelson,Joshua12@gmail.com,4208509400.0,80213 Zachary Ways Suite 007,Boston,Georgia,87072,USA,23,Male,High,Regular,Good,4.0,5325926,31586
62663,Anthony Banks,Lisa43@gmail.com,9454408000.0,36249 Mcdonald Views Apt. 539,Leeds,England,5755,UK,53,Male,Medium,Premium,Good,3.0,7849674,89246
62672,Brian Higgins,Sean42@gmail.com,3045073400.0,1570 Terri Island,Manchester,England,8707,UK,59,Male,Low,Premium,Good,4.0,1158482,32222
62689,Carol Ewing,Sean12@gmail.com,8524221000.0,75042 Daniel Flats,Frankfurt,Berlin,80355,Germany,22,Male,Medium,Regular,Bad,1.0,1933021,20769
62690,Kelly Reyes,Patricia24@gmail.com,3389628000.0,58645 Phillips Flat Suite 351,Boston,Georgia,19641,USA,23,Male,High,Regular,Excellent,5.0,6765524,99568
62692,Chad Brown,Mason29@gmail.com,9317954000.0,734 Jessica Shores,Albuquerque,Washington,98997,USA,68,Male,Medium,Premium,Good,4.0,7273794,75251
62707,Kathleen Sullivan,Kaylee1@gmail.com,6815006700.0,5707 Hamilton Fort,Chicago,Connecticut,5355,USA,34,Male,Medium,Premium,Average,2.0,2387362,99554
62709,Susan Jones,Jill21@gmail.com,6511682000.0,38976 Eric Lights Apt. 352,Philadelphia,Utah,84392,USA,45,Male,Low,New,Excellent,4.0,3665886,32036
62710,Courtney Jackson,Corey68@gmail.com,5630017000.0,480 Greene Cape,San Francisco,Maine,70793,USA,26,Female,High,Regular,Bad,1.0,9659616,42694
62715,Melissa Ayala,Michael83@gmail.com,9372984000.0,789 Darlene View Suite 693,Toronto,Ontario,80999,Canada,41,Female,Low,Premium,Excellent,4.0,1564214,74130
62721,Robert Edwards,Robert8@gmail.com,7884228000.0,93214 Wallace Station,Nottingham,England,31150,UK,46,Male,High,Premium,Excellent,5.0,9533115,57507
62723,Shannon Ray,Sheila13@gmail.com,9443244000.0,598 Kimberly Falls,Sydney,New South Wales,16858,Australia,43,Female,Medium,Regular,Average,2.0,4760677,51871
62730,Michael Arias,Dave30@gmail.com,5909117400.0,4236 Joshua Club Suite 290,Manchester,England,26589,UK,20,Male,Low,Regular,Excellent,4.0,2066753,79903
62734,Briana Burke,Connie25@gmail.com,1221313400.0,50081 Robinson Vista Suite 297,San Francisco,Maine,6034,USA,23,Female,High,Regular,Good,4.0,3305012,29254
62735,Jeffrey Quinn,Jacqueline32@gmail.com,4969215500.0,689 Lopez Green,Oakland,Indiana,47984,USA,37,Male,Low,Regular,Bad,1.0,2769718,21109
62737,Charles Douglas,Zachary21@gmail.com,7857327000.0,24307 Bell Radial Suite 362,London,Ontario,83430,Canada,20,Male,Low,New,Excellent,4.0,1248054,78091
62758,Jennifer Lopez,Debbie53@gmail.com,1098529200.0,91922 Gomez Courts Apt. 105,Los Angeles,Alabama,36524,USA,46,Male,Medium,New,Excellent,4.0,1671836,37005
62760,Melinda Shaw,Vicki43@gmail.com,7267354600.0,69059 John Ferry,Omaha,Oklahoma,73020,USA,46,Female,High,Regular,Excellent,4.0,9200135,79345
62770,Emily Davis,Daniel7@gmail.com,2751992600.0,06325 Buckley Islands Apt. 975,San Francisco,Nevada,89437,USA,40,Female,Medium,Regular,Excellent,5.0,3238501,55516
62772,Krystal Mathis,Brandon100@gmail.com,4788051500.0,148 Mills Plain,Darwin,New South Wales,56716,Australia,60,Male,Medium,Premium,Average,2.0,7999166,38284
62775,Jennifer Walker,Alicia37@gmail.com,6031240000.0,6417 Kimberly Forge Apt. 815,Chicago,Connecticut,95612,USA,34,Male,Low,New,Good,4.0,7711534,64178
62801,Lisa Brennan,Jennifer23@gmail.com,4745986600.0,681 Denise Ford Suite 929,Duisburg,Berlin,47691,Germany,31,Female,Low,Regular,Average,2.0,1295129,52889
62802,Matthew Holland,Patrick62@gmail.com,7291732000.0,8693 Robert Locks Apt. 172,Las Vegas,Iowa,51612,USA,20,Female,Medium,New,Excellent,5.0,7675065,49983
62811,Kevin Bowman,Gina7@gmail.com,7921749000.0,287 Holt Ramp,San Antonio,Arizona,85571,USA,37,Female,Medium,New,Good,4.0,5866951,15733
62831,Brenda Vaughan PhD,Joe30@gmail.com,9666867000.0,7097 Fischer Drive,Hanover,Berlin,32564,Germany,47,Female,Low,Premium,Good,3.0,4617821,14871
62851,Gina Krause,Connie32@gmail.com,5129307600.0,703 Jennifer View Suite 217,Chicago,Connecticut,60391,USA,34,Female,Low,New,Good,3.0,5505490,12741
62853,David Coffey,Heather89@gmail.com,8688400000.0,38752 Karen Cliff Suite 974,Portsmouth,England,77315,UK,19,Female,Medium,Regular,Good,4.0,5756006,30372
62854,Jeff Figueroa,Kenneth97@gmail.com,5612519000.0,0874 Norman Well Apt. 704,Vancouver,Ontario,60881,Canada,26,Male,Medium,New,Good,4.0,9883679,59752
62866,Brian Brooks,Joseph18@gmail.com,4325326300.0,4398 Schwartz Light Suite 497,Chicago,Connecticut,70943,USA,20,Female,Low,New,Bad,1.0,1719815,81665
62867,Gary Collins,Sarah21@gmail.com,3488158000.0,0941 Harris Avenue Suite 885,Berlin,Berlin,32773,Germany,55,Female,Medium,Premium,Excellent,4.0,6849680,64719
62869,Bethany Owens,Gina7@gmail.com,5809989000.0,2808 Perry Port Suite 416,Oshawa,Ontario,27282,Canada,22,Male,Low,Regular,Average,2.0,4736676,39131
62893,Andrew Dominguez,Melanie74@gmail.com,9912291000.0,97626 Kenneth Vista Apt. 460,Leipzig,Berlin,29721,Germany,53,Male,Medium,Premium,Excellent,4.0,3882295,95639
62894,Michele Hughes,Nicholas94@gmail.com,2196269000.0,9810 Higgins Park Apt. 138,Cleveland,New Mexico,87592,USA,27,Male,Medium,Premium,Excellent,5.0,7428657,41272
62909,Kimberly Hoover,Troy91@gmail.com,7189155300.0,51965 Katrina Forks,Chicago,Connecticut,89655,USA,30,Male,Medium,New,Average,2.0,4643838,74220
62921,Mason Powers,Matthew46@gmail.com,3142909400.0,14012 Karen Hollow Apt. 868,Gold Coast,New South Wales,91046,Australia,53,Male,High,Regular,Average,2.0,9947802,87270
62924,Krystal Hunter,Jennifer4@gmail.com,1681028200.0,528 Smith Divide Apt. 748,Bristol,England,63613,UK,20,Female,Low,Regular,Good,3.0,7724312,85204
62927,Sarah Lawrence,Beth30@gmail.com,7526566400.0,2557 Mason Tunnel,Munich,Berlin,48319,Germany,19,Male,Low,Regular,Bad,1.0,2662520,13255
62936,Dennis Sherman,Richard91@gmail.com,7350201000.0,4337 Steve Prairie Suite 180,San Francisco,Maine,44331,USA,26,Male,High,Regular,Good,4.0,6324505,16494
62945,Alyssa Jordan,Edward28@gmail.com,9844704000.0,7886 Carroll Island,Saskatoon,Ontario,41713,Canada,51,Male,High,New,Average,2.0,6666537,43199
62952,Belinda Nguyen,Anthony52@gmail.com,3298353000.0,15682 Hall Cove Apt. 657,Washington,New Jersey,7855,USA,66,Male,High,Premium,Excellent,4.0,8554347,90045
62960,Shelly Dunlap,Tammy50@gmail.com,3363305700.0,56660 Matthew Hills,Gold Coast,New South Wales,68502,Australia,20,Female,Low,New,Good,3.0,3494147,16714
62971,Thomas Brown,Allison90@gmail.com,2198614800.0,262 Jay Terrace Apt. 783,Chicago,Connecticut,24866,USA,20,Male,Medium,New,Average,2.0,9132146,61264
62976,Mitchell Rowe,Maureen35@gmail.com,4580163600.0,4137 Paul Canyon Suite 768,Boston,Georgia,51521,USA,23,Female,High,Regular,Bad,1.0,3077040,83239
62981,Kathryn Walker,Denise18@gmail.com,5867769000.0,048 Melvin Club Suite 963,Baltimore,North Carolina,28593,USA,61,Male,Medium,Premium,Excellent,5.0,3612824,87972
62984,John Smith,Joseph64@gmail.com,4798990300.0,849 Walker Plains Suite 336,Canberra,New South Wales,71884,Australia,41,Male,High,New,Average,2.0,9964543,25766
62987,Michael Koch,Samantha38@gmail.com,1313170600.0,869 Steven Union,Portsmouth,England,58770,UK,19,Male,Medium,Regular,Excellent,5.0,3410750,55095
62988,Mark Morris,Ashley75@gmail.com,1206127000.0,1868 Ramirez Haven,Liverpool,England,12907,UK,34,Female,Medium,Premium,Good,4.0,4079870,37800
62994,Jason White,Monica28@gmail.com,8924689000.0,5680 Christina Cove,Chicago,Connecticut,62316,USA,34,Female,Medium,Premium,Average,2.0,6161220,82633
62995,Margaret Shelton,James36@gmail.com,8896962000.0,636 White Springs Suite 264,Nashville,Texas,79822,USA,46,Male,High,New,Excellent,5.0,8471868,66205
63019,Mark Wood,Justin5@gmail.com,9972634000.0,72297 Fields Rue,Brighton,England,93028,UK,27,Female,Medium,Regular,Good,4.0,4037785,84636
63022,Sarah White,Kayla41@gmail.com,4948114000.0,6193 Victor Meadow,Plymouth,England,26889,UK,20,Male,Low,Premium,Excellent,5.0,1710337,47860
63023,Pamela Flores,Linda8@gmail.com,3281899500.0,26376 Laura Plaza Suite 201,Chicago,Connecticut,45119,USA,34,Male,Medium,Premium,Good,4.0,2605070,74802
63028,Brittany Johnson,Roberto77@gmail.com,9261842000.0,72675 Debbie Shoal Suite 763,Portsmouth,England,28818,UK,19,Male,Medium,Regular,Good,4.0,7624570,79147
63042,Christopher Holt,Ashlee59@gmail.com,7770910700.0,8782 Robinson Row,Chicago,Connecticut,11762,USA,20,Female,Low,Premium,Bad,1.0,8927747,85578
63050,Virginia Walker,Ashley72@gmail.com,1543733400.0,10706 Davis River,Frankfurt,Berlin,68009,Germany,22,Male,Medium,Regular,Bad,1.0,8082627,26168
63053,Bill James,Mindy66@gmail.com,9223428000.0,2611 Jackson Isle Suite 088,London,England,68723,UK,20,Female,High,Regular,Good,4.0,9042261,39089
63068,Anthony Anderson,Crystal9@gmail.com,1007117600.0,139 Cohen Meadow Apt. 384,Wollongong,New South Wales,42445,Australia,20,Female,Medium,New,Bad,1.0,4598380,57686
63077,Thomas Williams,Ricky33@gmail.com,3658872600.0,330 Glenn Cliff,Southampton,England,21990,UK,22,Male,Low,Regular,Average,2.0,4017050,23300
63084,Jose Aguilar,Mark89@gmail.com,5408212000.0,83572 Perez Ridge Apt. 209,Munich,Berlin,84662,Germany,46,Female,High,Regular,Excellent,4.0,1104823,49170
63092,Christopher Wilson,Sara54@gmail.com,1834444900.0,27360 Karen Courts Apt. 349,Arlington,Alaska,99894,USA,46,Male,Medium,Regular,Excellent,4.0,7991369,36318
63105,Sandra Hancock,John17@gmail.com,6517793300.0,1873 Hall Inlet Apt. 721,Winnipeg,Ontario,28792,Canada,48,Female,Low,Regular,Bad,1.0,8793593,57498
63120,Lisa Williams,Michael47@gmail.com,4398744000.0,728 Ryan Mews,Oxford,England,48742,UK,46,Female,Low,Regular,Excellent,5.0,9152700,90208
63127,Willie Vang,Linda9@gmail.com,1624164500.0,333 Gilbert Square Apt. 474,Portsmouth,England,60612,UK,24,Male,Medium,Regular,Excellent,5.0,3679192,83421
63140,Benjamin Stout,Rachel53@gmail.com,3673553000.0,29960 Anthony Mountains,Frankfurt,Berlin,69462,Germany,22,Male,Medium,Regular,Average,2.0,5677259,35716
63141,Samantha Petersen,Diana76@gmail.com,9267642000.0,2553 Cox Via Suite 183,Ballarat,New South Wales,60102,Australia,46,Male,High,Regular,Excellent,5.0,5616233,35934
63143,Travis Fitzpatrick,Eric50@gmail.com,4059753500.0,96060 Sarah Gateway Apt. 890,Chicago,Connecticut,62103,USA,20,Female,Medium,Regular,Good,4.0,7273597,84525
63147,Elizabeth Holmes,Krista77@gmail.com,5884185600.0,36651 Erin Unions,Portsmouth,England,91554,UK,19,Male,Medium,Regular,Average,2.0,8263456,46127
63156,Hannah Jensen,Stephanie13@gmail.com,4470750700.0,9100 Osborn Underpass Apt. 979,Boston,Georgia,6770,USA,23,Male,High,Regular,Excellent,5.0,2650960,71269
63157,Christopher Baldwin,Kevin4@gmail.com,1155433700.0,974 Renee Wall Suite 894,Chicago,Connecticut,72947,USA,20,Male,Low,Premium,Average,2.0,2497397,81696
63159,Cory Allen,Brianna28@gmail.com,8566483500.0,05427 Munoz Heights,Philadelphia,Illinois,60562,USA,20,Male,High,New,Good,3.0,9884779,21038
63162,Courtney Lee DDS,John23@gmail.com,2618278100.0,025 Robert Villages,Oshawa,Ontario,75290,Canada,26,Male,Low,Regular,Good,3.0,2406272,45808
63164,Julie Ward,Brenda26@gmail.com,4758988300.0,0248 Emily Ports Apt. 375,St. John's,Ontario,28881,Canada,26,Male,Medium,Regular,Good,3.0,9682840,37028
63165,Chelsea Fleming,Jacob68@gmail.com,2255649800.0,32529 Leon Springs Apt. 324,Chicago,Connecticut,1265,USA,20,Male,High,Premium,Good,3.0,1919360,18518
63174,Emily Garner,Daniel2@gmail.com,5809949700.0,840 Elizabeth Neck,Dortmund,Berlin,67837,Germany,46,Female,Low,Regular,Excellent,5.0,7540751,78899
63176,Cynthia Lee,Christopher34@gmail.com,9593488000.0,114 Miller Harbors Apt. 422,Southampton,England,90310,UK,22,Male,Low,Regular,Bad,1.0,5934201,96169
63178,Alan Morgan,Scott60@gmail.com,5915264500.0,0468 Joshua Park Suite 058,Portsmouth,England,84027,UK,19,Male,Medium,Regular,Good,3.0,7969616,24079
63180,Amber Burton,Christopher61@gmail.com,2775966500.0,901 Perez Road,Hanover,Berlin,693,Germany,20,Female,Medium,New,Excellent,5.0,2042472,51301
63186,Michael Harrison,Barbara59@gmail.com,5021631000.0,52432 Cody Hill,Jacksonville,Illinois,62430,USA,26,Male,Low,Premium,Good,4.0,5172678,86368
63196,Samantha Ford,Gary11@gmail.com,3123103700.0,2196 Kimberly Mountain Suite 977,Portsmouth,England,96565,UK,24,Female,Medium,Regular,Excellent,5.0,9133465,67764
63205,Sara Griffin,Joe78@gmail.com,6137660000.0,271 Colleen Cliff Suite 270,Toronto,Ontario,97209,Canada,20,Male,Low,New,Average,2.0,7328410,75256
63209,Robert Hill,Dwayne52@gmail.com,9455845000.0,32427 Christy Stream,Townsville,New South Wales,69505,Australia,61,Male,Low,New,Average,2.0,6265413,37471
63215,Mary Rogers,Christian47@gmail.com,4167213000.0,26379 Jose Brook Suite 571,Cairns,New South Wales,80205,Australia,21,Female,Medium,New,Average,2.0,5896327,29149
63222,Jordan Green,Tyler61@gmail.com,4901357000.0,794 Jill Track Suite 786,Edinburgh,England,54143,UK,58,Male,Low,Premium,Average,2.0,6134529,39123
63234,Anthony Ho,Chloe35@gmail.com,7993167400.0,415 Richard Turnpike,Perth,New South Wales,96972,Australia,46,Female,High,Premium,Excellent,4.0,1345130,78634
63237,Evan Rodriguez,Carla42@gmail.com,4059101000.0,6813 Mcintosh Curve Apt. 614,Newcastle upon Tyne,England,56320,UK,59,Female,Low,Premium,Good,4.0,2722298,26062
63243,Stephanie Martinez,Daniel63@gmail.com,9578366000.0,20190 Delacruz Camp Apt. 006,Bochum,Berlin,27532,Germany,65,Male,Low,New,Excellent,4.0,9763850,39525
63246,Haley Carey,Maurice97@gmail.com,5752661000.0,7419 Clark Walks Apt. 936,Kansas City,Oregon,97114,USA,22,Male,High,Regular,Good,4.0,2420000,44225
63247,April Martinez,Nicole19@gmail.com,2829978600.0,6395 Sara Run Apt. 807,Columbus,Wyoming,82884,USA,20,Female,Medium,New,Good,3.0,3500871,61758
63248,Lisa Smith,Jennifer80@gmail.com,1368008400.0,9278 Lisa Mills Apt. 092,London,England,21983,UK,63,Male,Medium,Regular,Bad,1.0,3170188,69584
63263,Susan Diaz,Mark11@gmail.com,2850858200.0,061 Jill Spring Suite 571,Raleigh,California,96079,USA,49,Male,Low,New,Good,4.0,6356722,80203
63273,Patrick Mitchell,Heather100@gmail.com,5929279500.0,0276 Weber Coves,Glasgow,England,47480,UK,55,Male,Low,Premium,Good,3.0,5365009,39203
63274,Alexis Jones,Steve47@gmail.com,6143634400.0,7465 Brandon Haven Apt. 967,San Francisco,Maine,22387,USA,26,Male,High,Regular,Good,4.0,5510500,51522
63281,Julie Snow,John46@gmail.com,9206467000.0,059 Sanford Freeway,Dresden,Berlin,3534,Germany,29,Male,High,Regular,Good,4.0,1128531,37520
63286,Crystal Krueger,Meghan70@gmail.com,5854343700.0,2729 Chen Points Suite 842,Cardiff,England,84743,UK,19,Male,High,New,Average,2.0,4438781,51976
63290,Edward Wood,Amy26@gmail.com,2492786000.0,697 Pamela Shoals Apt. 037,Gold Coast,New South Wales,11893,Australia,46,Male,High,Regular,Excellent,4.0,7102901,17720
63300,Carl Freeman,Laura84@gmail.com,1154222000.0,078 Wendy Prairie Apt. 744,Plymouth,England,7481,UK,46,Male,High,New,Excellent,5.0,9114498,96427
63303,Michael Johnson,Brian46@gmail.com,9826515000.0,36847 Garcia Plaza,Kelowna,Ontario,99091,Canada,46,Male,Low,New,Excellent,4.0,3345718,98221
63305,Nicole Powell,Mark76@gmail.com,5470658600.0,5735 Kramer Parkway,Louisville,Mississippi,38717,USA,32,Female,High,New,Good,3.0,9484248,58195
63306,Sara Page,Norma6@gmail.com,3945124600.0,52802 Rangel Fork,Wollongong,New South Wales,59589,Australia,19,Female,Medium,New,Average,2.0,8067228,20154
63309,Katherine Watson,Jocelyn99@gmail.com,1984931200.0,71141 Fox Pines,Nottingham,England,28438,UK,22,Female,Low,New,Excellent,4.0,9615758,91499
63314,Alan Maldonado,Erin99@gmail.com,8793893000.0,429 Gonzalez Point,Frankfurt,Berlin,38070,Germany,22,Male,Low,New,Bad,1.0,7555108,78615
63315,Alyssa Hodge,Noah89@gmail.com,4893650400.0,164 Samuel Walks,Brighton,England,26051,UK,46,Female,Low,Regular,Excellent,4.0,9217043,67851
63322,Destiny Lee,Jeffrey82@gmail.com,3287574500.0,643 Maria Drives Apt. 086,Calgary,Ontario,63780,Canada,28,Male,Low,Premium,Good,4.0,4936999,16365
63325,Amy Patel,Beverly69@gmail.com,4071058000.0,0185 Norman Islands,Hanover,Berlin,27645,Germany,46,Female,Medium,Premium,Excellent,5.0,7579234,93007
63326,Jennifer Rodriguez,Lori71@gmail.com,8088937000.0,2904 Jessica Mount Suite 045,Birmingham,England,54906,UK,46,Male,Medium,Regular,Excellent,4.0,9776920,71856
63332,Margaret Simpson,Jo52@gmail.com,4498729000.0,0458 Jones Ridges,Hamburg,Berlin,50271,Germany,49,Male,Medium,Regular,Average,2.0,4326126,46985
63335,Vanessa Maldonado,Cody42@gmail.com,4202168600.0,569 Hunter Circle Suite 264,Boston,Georgia,2212,USA,23,Female,High,Regular,Average,2.0,4233096,23741
63337,Sarah Vazquez,Randy85@gmail.com,7864911400.0,5785 Sarah Burg,Southampton,England,42027,UK,46,Female,Medium,Regular,Excellent,4.0,3740820,97869
63341,Rachel Navarro,Christopher78@gmail.com,3194275300.0,625 Pennington Neck,Nottingham,England,36599,UK,26,Male,High,New,Good,4.0,1488869,11898
63355,James Wilson,Laura50@gmail.com,2339221000.0,122 Eric Roads,Canberra,New South Wales,30856,Australia,46,Female,Medium,New,Excellent,4.0,5619624,22657
